rep,target_prevalence,algo,arm,auroc,brier,ece10,ece20,calib_slope,calib_intercept,mean_predicted,observed_rate,nb_at_prevalence,nb_at_0.20,nb_positive_up_to,alpha_used
4,0.2,hgb,weighted + Platt,0.7686,0.1328,0.0294,0.0306,0.996,-0.005,0.2001,0.2,0.0883,0.0883,0.55,
4,0.2,hgb,weighted + isotonic,0.7617,0.132,0.0085,0.0134,0.94,-0.066,0.1999,0.2,0.089,0.089,0.54,
4,0.2,hgb,weighted + prior_fitted,0.7689,0.1344,0.0357,0.037,0.725,-0.38,0.2139,0.2,0.0884,0.0884,0.55,0.7776
4,0.3,logreg,weighted + prior_full,0.7926,0.1608,0.0297,0.0347,0.955,-0.028,0.299,0.3,0.136,0.1751,0.6,
4,0.3,logreg,weighted + Platt,0.7921,0.1613,0.0342,0.0367,0.99,-0.008,0.3,0.3,0.1365,0.1745,0.6,
4,0.3,logreg,weighted + isotonic,0.7897,0.159,0.0054,0.0183,0.94,-0.041,0.3001,0.3,0.1355,0.1742,0.6,
4,0.3,logreg,weighted + prior_fitted,0.7926,0.1608,0.0307,0.0341,0.955,-0.038,0.3007,0.3,0.1366,0.1755,0.6,0.9874
4,0.3,rf,weighted + prior_full,0.7889,0.1613,0.0322,0.0323,1.015,0.186,0.2728,0.3,0.1368,0.172,0.6,
4,0.3,rf,weighted + Platt,0.7883,0.1604,0.0178,0.0229,0.995,-0.003,0.3,0.3,0.1365,0.1727,0.6,
4,0.3,rf,weighted + isotonic,0.784,0.1602,0.0103,0.0151,0.953,-0.031,0.2998,0.3,0.1364,0.1716,0.6,
4,0.3,rf,weighted + prior_fitted,0.7889,0.1604,0.0244,0.0255,1.016,-0.084,0.3153,0.3,0.1369,0.1735,0.6,0.6865
4,0.3,hgb,weighted + prior_full,0.7736,0.1664,0.0384,0.0411,0.766,-0.076,0.2842,0.3,0.1341,0.1655,0.6,
4,0.3,hgb,weighted + Platt,0.7731,0.1659,0.0334,0.0342,0.993,-0.005,0.3,0.3,0.1306,0.1631,0.6,
4,0.3,hgb,weighted + isotonic,0.7705,0.1643,0.014,0.0159,0.931,-0.049,0.3001,0.3,0.1325,0.1625,0.6,
4,0.3,hgb,weighted + prior_fitted,0.7736,0.1667,0.0413,0.0443,0.766,-0.219,0.3117,0.3,0.13,0.1636,0.6,0.78
4,0.4,logreg,weighted + prior_full,0.7862,0.1819,0.0379,0.0448,0.979,-0.005,0.3993,0.4,0.1817,0.2675,0.6,
4,0.4,logreg,weighted + Platt,0.7859,0.1822,0.0406,0.0473,0.998,-0.0,0.3999,0.4,0.1823,0.2672,0.6,
4,0.4,logreg,weighted + isotonic,0.7819,0.1804,0.0131,0.0208,0.942,-0.019,0.3997,0.4,0.1855,0.2647,0.6,
4,0.4,logreg,weighted + prior_fitted,0.7862,0.1819,0.0394,0.0454,0.979,-0.01,0.4003,0.4,0.1828,0.2672,0.6,0.9871
4,0.4,rf,weighted + prior_full,0.7904,0.178,0.0196,0.0276,1.018,0.087,0.3858,0.4,0.1871,0.2712,0.6,
4,0.4,rf,weighted + Platt,0.7901,0.1777,0.0216,0.0247,0.999,0.0,0.3999,0.4,0.1867,0.2699,0.6,
4,0.4,rf,weighted + isotonic,0.7867,0.1775,0.0128,0.0186,0.965,-0.012,0.3999,0.4,0.1859,0.27,0.6,
4,0.4,rf,weighted + prior_fitted,0.7904,0.1778,0.0235,0.0305,1.019,-0.045,0.4092,0.4,0.185,0.2683,0.6,0.6797
4,0.4,hgb,weighted + prior_full,0.7799,0.1831,0.0309,0.0337,0.807,-0.04,0.3939,0.4,0.1815,0.2656,0.6,
4,0.4,hgb,weighted + Platt,0.7796,0.1826,0.0293,0.035,0.998,-0.001,0.4,0.4,0.1826,0.2616,0.6,
4,0.4,hgb,weighted + isotonic,0.7765,0.1827,0.0071,0.0188,0.952,-0.016,0.3998,0.4,0.1788,0.2648,0.6,
4,0.4,hgb,weighted + prior_fitted,0.7799,0.1832,0.0321,0.0352,0.807,-0.114,0.409,0.4,0.1809,0.2648,0.6,0.7758
4,0.5,logreg,weighted + prior_full,0.7866,0.1892,0.0381,0.0459,0.984,0.0,0.4997,0.5,0.2233,0.3815,0.6,
4,0.5,logreg,weighted + Platt,0.7865,0.1894,0.04,0.0478,0.999,0.0,0.5,0.5,0.2233,0.3816,0.6,
4,0.5,logreg,weighted + isotonic,0.7812,0.1879,0.0099,0.017,0.942,-0.001,0.5,0.5,0.2232,0.3819,0.6,
4,0.5,logreg,weighted + prior_fitted,0.7866,0.1892,0.0381,0.0459,0.984,0.0,0.4997,0.5,0.2233,0.3815,0.6,0.9865
4,0.5,rf,weighted + prior_full,0.7918,0.1841,0.0228,0.0289,1.011,0.004,0.4993,0.5,0.23,0.3815,0.6,
4,0.5,rf,weighted + Platt,0.7917,0.1841,0.0237,0.0302,1.0,-0.0,0.5,0.5,0.2293,0.3814,0.6,
4,0.5,rf,weighted + isotonic,0.7875,0.1839,0.0147,0.0211,0.956,-0.002,0.5002,0.5,0.2308,0.3807,0.6,
4,0.5,rf,weighted + prior_fitted,0.7918,0.1841,0.0228,0.0289,1.011,0.004,0.4993,0.5,0.23,0.3815,0.6,0.6574
4,0.5,hgb,weighted + prior_full,0.7839,0.1885,0.0298,0.0352,0.821,-0.005,0.4998,0.5,0.227,0.379,0.6,
4,0.5,hgb,weighted + Platt,0.7837,0.1882,0.0231,0.038,0.998,0.0,0.5,0.5,0.2278,0.3808,0.6,
4,0.5,hgb,weighted + isotonic,0.7803,0.1872,0.0093,0.0141,0.966,-0.001,0.5,0.5,0.2288,0.38,0.6,
4,0.5,hgb,weighted + prior_fitted,0.7839,0.1885,0.0298,0.0352,0.821,-0.005,0.4998,0.5,0.227,0.379,0.6,0.763
5,0.05,logreg,weighted + prior_full,0.8073,0.0447,0.0079,0.011,0.813,-0.516,0.053,0.05,0.0243,0.0055,0.29,
5,0.05,logreg,weighted + Platt,0.8063,0.044,0.008,0.0139,1.0,-0.002,0.05,0.05,0.0242,0.0054,0.28,
5,0.05,logreg,weighted + isotonic,0.7962,0.0431,0.0032,0.0064,0.913,-0.207,0.05,0.05,0.0234,0.0049,0.29,
5,0.05,logreg,weighted + prior_fitted,0.8073,0.0448,0.0075,0.0106,0.813,-0.546,0.0545,0.05,0.0242,0.0053,0.3,0.9881
5,0.05,rf,weighted + prior_full,0.7845,0.0459,0.0309,0.0309,0.991,1.004,0.0194,0.05,0.0178,-0.0002,0.18,
5,0.05,rf,weighted + Platt,0.7837,0.0437,0.0059,0.0061,1.0,0.003,0.0499,0.05,0.0226,0.004,0.24,
5,0.05,rf,weighted + isotonic,0.77,0.0437,0.0049,0.0055,0.903,-0.236,0.0501,0.05,0.0229,0.0058,0.24,
5,0.05,rf,weighted + prior_fitted,0.7845,0.0439,0.0104,0.0112,0.99,0.219,0.0402,0.05,0.023,0.0025,0.24,0.7313
5,0.05,hgb,weighted + prior_full,0.7396,0.0461,0.0273,0.028,0.496,-0.802,0.0265,0.05,0.0154,0.0015,0.3,
5,0.05,hgb,weighted + Platt,0.7388,0.0452,0.0051,0.0074,0.996,-0.011,0.05,0.05,0.0167,0.001,0.23,
5,0.05,hgb,weighted + isotonic,0.7277,0.0453,0.0023,0.0067,0.796,-0.535,0.0501,0.05,0.0162,0.001,0.25,
5,0.05,hgb,weighted + prior_fitted,0.7396,0.0467,0.0222,0.0233,0.497,-1.092,0.043,0.05,0.0172,0.0013,0.23,0.7997
5,0.1,logreg,weighted + prior_full,0.795,0.08,0.0157,0.0183,0.842,-0.321,0.1024,0.1,0.0455,0.025,0.42,
5,0.1,logreg,weighted + Platt,0.7946,0.0795,0.0216,0.0221,0.997,-0.007,0.1001,0.1,0.0456,0.0233,0.42,
5,0.1,logreg,weighted + isotonic,0.789,0.0779,0.004,0.0076,0.919,-0.145,0.1003,0.1,0.046,0.0266,0.41,
5,0.1,logreg,weighted + prior_fitted,0.795,0.0801,0.0162,0.018,0.843,-0.344,0.1044,0.1,0.0456,0.0259,0.43,0.9874
5,0.1,rf,weighted + prior_full,0.7922,0.0803,0.041,0.0412,1.012,0.661,0.0599,0.1,0.041,0.0208,0.38,
5,0.1,rf,weighted + Platt,0.7918,0.0771,0.0067,0.0108,0.997,-0.005,0.1,0.1,0.0449,0.0272,0.49,
5,0.1,rf,weighted + isotonic,0.7868,0.0773,0.0056,0.0114,0.926,-0.131,0.1,0.1,0.0447,0.0273,0.49,
5,0.1,rf,weighted + prior_fitted,0.7922,0.0771,0.0087,0.0121,1.012,-0.053,0.1058,0.1,0.0444,0.0271,0.5,0.6793
5,0.1,hgb,weighted + prior_full,0.7652,0.0812,0.0325,0.0326,0.62,-0.397,0.0749,0.1,0.0367,0.0212,0.46,
5,0.1,hgb,weighted + Platt,0.7649,0.08,0.007,0.0122,0.997,-0.005,0.1,0.1,0.0396,0.021,0.47,
5,0.1,hgb,weighted + isotonic,0.7568,0.0806,0.0086,0.0106,0.861,-0.261,0.1002,0.1,0.038,0.0215,0.43,
5,0.1,hgb,weighted + prior_fitted,0.7652,0.0825,0.0293,0.0302,0.62,-0.7,0.1058,0.1,0.0398,0.0194,0.38,0.7776
5,0.15,logreg,weighted + prior_full,0.7895,0.1076,0.0192,0.0226,0.894,-0.167,0.1511,0.15,0.0667,0.056,0.57,
5,0.15,logreg,weighted + Platt,0.7891,0.1075,0.0235,0.0256,0.995,-0.009,0.1501,0.15,0.0666,0.0551,0.55,
5,0.15,logreg,weighted + isotonic,0.7841,0.1053,0.0033,0.009,0.934,-0.092,0.1501,0.15,0.0673,0.0565,0.56,
5,0.15,logreg,weighted + prior_fitted,0.7895,0.1076,0.0199,0.0233,0.894,-0.188,0.1534,0.15,0.0666,0.0557,0.56,0.9871
5,0.15,rf,weighted + prior_full,0.7838,0.1091,0.0406,0.0407,1.007,0.43,0.1101,0.15,0.0648,0.0541,0.6,
5,0.15,rf,weighted + Platt,0.7833,0.1064,0.011,0.0181,0.997,-0.005,0.1501,0.15,0.0658,0.0552,0.51,
5,0.15,rf,weighted + isotonic,0.7778,0.1061,0.0091,0.0146,0.936,-0.087,0.1498,0.15,0.0654,0.055,0.51,
5,0.15,rf,weighted + prior_fitted,0.7838,0.1066,0.0224,0.0241,1.007,-0.13,0.1654,0.15,0.0654,0.0539,0.5,0.6792
5,0.15,hgb,weighted + prior_full,0.7655,0.1119,0.0417,0.0428,0.687,-0.224,0.1233,0.15,0.0615,0.0507,0.43,
5,0.15,hgb,weighted + Platt,0.7652,0.1103,0.0219,0.0252,0.995,-0.008,0.15,0.15,0.0617,0.0511,0.44,
5,0.15,hgb,weighted + isotonic,0.7593,0.1094,0.007,0.0111,0.943,-0.083,0.1501,0.15,0.0607,0.0495,0.46,
5,0.15,hgb,weighted + prior_fitted,0.7655,0.1125,0.0318,0.0334,0.687,-0.492,0.1592,0.15,0.0617,0.0499,0.46,0.7755
5,0.2,logreg,weighted + prior_full,0.7871,0.1316,0.0241,0.0262,0.906,-0.116,0.2004,0.2,0.0895,0.0895,0.6,
5,0.2,logreg,weighted + Platt,0.7868,0.1318,0.0317,0.0324,0.998,-0.003,0.2001,0.2,0.09,0.09,0.59,
5,0.2,logreg,weighted + isotonic,0.7799,0.1302,0.0139,0.016,0.913,-0.097,0.2,0.2,0.0889,0.0889,0.58,
5,0.2,logreg,weighted + prior_fitted,0.7871,0.1316,0.0253,0.0266,0.906,-0.132,0.2026,0.2,0.0901,0.0901,0.6,0.9872
5,0.2,rf,weighted + prior_full,0.7829,0.1321,0.0408,0.0408,1.006,0.319,0.1621,0.2,0.0883,0.0883,0.57,
5,0.2,rf,weighted + Platt,0.7825,0.13,0.0122,0.0176,0.998,-0.003,0.2001,0.2,0.0871,0.0871,0.6,
5,0.2,rf,weighted + isotonic,0.7786,0.1299,0.0069,0.0109,0.951,-0.054,0.2,0.2,0.0865,0.0865,0.6,
5,0.2,rf,weighted + prior_fitted,0.7829,0.1302,0.0189,0.0224,1.006,-0.123,0.2173,0.2,0.0881,0.0881,0.56,0.6832
5,0.2,hgb,weighted + prior_full,0.7686,0.1344,0.0396,0.0399,0.719,-0.164,0.1781,0.2,0.0842,0.0842,0.56,
5,0.2,hgb,weighted + Platt,0.7683,0.1334,0.028,0.028,0.996,-0.004,0.2,0.2,0.0841,0.0841,0.56,
5,0.2,hgb,weighted + isotonic,0.7624,0.1331,0.0064,0.0183,0.94,-0.069,0.2,0.2,0.0821,0.0821,0.6,
5,0.2,hgb,weighted + prior_fitted,0.7686,0.1353,0.0382,0.0382,0.719,-0.386,0.214,0.2,0.084,0.084,0.53,0.7776
5,0.3,logreg,weighted + prior_full,0.792,0.1627,0.0338,0.0358,0.941,-0.042,0.2996,0.3,0.1358,0.177,0.6,
5,0.3,logreg,weighted + Platt,0.7916,0.163,0.0355,0.0385,0.996,-0.004,0.3001,0.3,0.1361,0.1758,0.6,
5,0.3,logreg,weighted + isotonic,0.7878,0.1613,0.0129,0.0185,0.955,-0.029,0.3,0.3,0.1393,0.1755,0.6,
5,0.3,logreg,weighted + prior_fitted,0.792,0.1627,0.0328,0.0359,0.941,-0.052,0.3013,0.3,0.1355,0.1767,0.6,0.9874
5,0.3,rf,weighted + prior_full,0.7971,0.1592,0.0313,0.0316,1.027,0.198,0.2724,0.3,0.1379,0.1782,0.6,
5,0.3,rf,weighted + Platt,0.7967,0.1583,0.0145,0.0234,0.996,-0.003,0.3001,0.3,0.1394,0.1786,0.6,
5,0.3,rf,weighted + isotonic,0.7945,0.1577,0.007,0.0103,0.973,-0.018,0.3,0.3,0.1396,0.177,0.6,
5,0.3,rf,weighted + prior_fitted,0.7971,0.1583,0.0219,0.0246,1.027,-0.074,0.3146,0.3,0.1383,0.1774,0.6,0.6865
5,0.3,hgb,weighted + prior_full,0.7843,0.164,0.0323,0.0345,0.793,-0.058,0.2858,0.3,0.1364,0.1736,0.6,
5,0.3,hgb,weighted + Platt,0.7839,0.1636,0.0311,0.0335,0.995,-0.004,0.3002,0.3,0.1359,0.173,0.6,
5,0.3,hgb,weighted + isotonic,0.7795,0.1626,0.0115,0.0172,0.932,-0.047,0.3001,0.3,0.135,0.1738,0.6,
5,0.3,hgb,weighted + prior_fitted,0.7843,0.1643,0.0299,0.0328,0.793,-0.206,0.3133,0.3,0.1361,0.1748,0.6,0.78
5,0.4,logreg,weighted + prior_full,0.7828,0.184,0.0316,0.0362,0.972,-0.009,0.3995,0.4,0.1747,0.2683,0.6,
5,0.4,logreg,weighted + Platt,0.7825,0.1842,0.0334,0.0383,0.996,-0.002,0.4001,0.4,0.1744,0.2681,0.6,
5,0.4,logreg,weighted + isotonic,0.7785,0.1827,0.0103,0.0157,0.946,-0.018,0.3999,0.4,0.1734,0.2698,0.6,
5,0.4,logreg,weighted + prior_fitted,0.7828,0.1839,0.0323,0.0369,0.972,-0.014,0.4005,0.4,0.1753,0.2682,0.6,0.9871
5,0.4,rf,weighted + prior_full,0.785,0.1806,0.0203,0.0372,1.015,0.087,0.3855,0.4,0.1784,0.2672,0.6,
5,0.4,rf,weighted + Platt,0.7846,0.1805,0.0203,0.027,0.997,-0.001,0.4001,0.4,0.1791,0.2664,0.6,
5,0.4,rf,weighted + isotonic,0.7795,0.1804,0.0116,0.0326,0.941,-0.019,0.3999,0.4,0.1781,0.2661,0.6,
5,0.4,rf,weighted + prior_fitted,0.785,0.1804,0.0211,0.0256,1.015,-0.045,0.4091,0.4,0.1813,0.2678,0.6,0.6797
5,0.4,hgb,weighted + prior_full,0.7753,0.1854,0.037,0.0414,0.789,-0.028,0.3908,0.4,0.1789,0.2609,0.6,
5,0.4,hgb,weighted + Platt,0.7749,0.185,0.0288,0.0396,0.995,-0.002,0.4002,0.4,0.1788,0.2665,0.6,
5,0.4,hgb,weighted + isotonic,0.7702,0.1839,0.0119,0.0218,0.945,-0.019,0.3999,0.4,0.1775,0.2641,0.6,
5,0.4,hgb,weighted + prior_fitted,0.7753,0.1854,0.0378,0.0434,0.789,-0.1,0.406,0.4,0.1783,0.2634,0.6,0.7758
5,0.5,logreg,weighted + prior_full,0.7903,0.1876,0.0339,0.037,0.989,0.0,0.4998,0.5,0.2275,0.3825,0.6,
5,0.5,logreg,weighted + Platt,0.7901,0.1878,0.0356,0.0379,0.998,-0.0,0.5,0.5,0.2272,0.3825,0.6,
5,0.5,logreg,weighted + isotonic,0.7876,0.1861,0.0095,0.0157,0.973,-0.001,0.5,0.5,0.2307,0.3814,0.6,
5,0.5,logreg,weighted + prior_fitted,0.7903,0.1876,0.0339,0.037,0.989,0.0,0.4998,0.5,0.2275,0.3825,0.6,0.9865
5,0.5,rf,weighted + prior_full,0.794,0.184,0.0101,0.012,1.012,0.004,0.4993,0.5,0.2298,0.3831,0.6,
5,0.5,rf,weighted + Platt,0.7937,0.1841,0.0124,0.0153,0.999,-0.0,0.5,0.5,0.23,0.3822,0.6,
5,0.5,rf,weighted + isotonic,0.7893,0.185,0.0128,0.0181,0.956,0.0,0.4997,0.5,0.2253,0.3823,0.6,
5,0.5,rf,weighted + prior_fitted,0.794,0.184,0.0101,0.012,1.012,0.004,0.4993,0.5,0.2298,0.3831,0.6,0.6574
5,0.5,hgb,weighted + prior_full,0.7847,0.1893,0.0323,0.0394,0.795,-0.011,0.5008,0.5,0.2232,0.3772,0.6,
5,0.5,hgb,weighted + Platt,0.7845,0.1885,0.0241,0.0324,0.998,-0.0,0.5001,0.5,0.2225,0.3801,0.6,
5,0.5,hgb,weighted + isotonic,0.7811,0.1883,0.0071,0.0156,0.94,-0.002,0.4999,0.5,0.2227,0.3815,0.6,
5,0.5,hgb,weighted + prior_fitted,0.7847,0.1893,0.0323,0.0394,0.795,-0.011,0.5008,0.5,0.2232,0.3772,0.6,0.763
6,0.05,logreg,weighted + prior_full,0.7856,0.0461,0.009,0.0124,0.773,-0.626,0.0526,0.05,0.0229,0.0021,0.24,
6,0.05,logreg,weighted + Platt,0.7849,0.0453,0.0091,0.0179,0.991,-0.025,0.0501,0.05,0.0233,0.0011,0.23,
6,0.05,logreg,weighted + isotonic,0.7751,0.0447,0.0057,0.0097,0.824,-0.436,0.0501,0.05,0.0233,-0.0007,0.21,
6,0.05,logreg,weighted + prior_fitted,0.7856,0.0462,0.0083,0.0128,0.773,-0.655,0.0541,0.05,0.0228,0.002,0.23,0.9881
6,0.05,rf,weighted + prior_full,0.7599,0.0466,0.0302,0.0302,0.924,0.723,0.0201,0.05,0.0137,-0.0002,0.17,
6,0.05,rf,weighted + Platt,0.7592,0.0451,0.009,0.009,0.995,-0.013,0.05,0.05,0.0205,-0.0011,0.17,
6,0.05,rf,weighted + isotonic,0.7496,0.045,0.0056,0.0059,0.853,-0.373,0.0501,0.05,0.0199,-0.0028,0.17,
6,0.05,rf,weighted + prior_fitted,0.7599,0.0452,0.0112,0.0112,0.924,-0.009,0.0419,0.05,0.0205,-0.0009,0.16,0.7313
6,0.05,hgb,weighted + prior_full,0.7237,0.0475,0.0316,0.0322,0.442,-1.012,0.0263,0.05,0.0142,-0.0018,0.6,
6,0.05,hgb,weighted + Platt,0.7222,0.046,0.0041,0.0049,0.987,-0.036,0.05,0.05,0.0161,-0.0011,0.33,
6,0.05,hgb,weighted + isotonic,0.713,0.0457,0.001,0.0043,0.879,-0.314,0.05,0.05,0.0152,-0.0002,0.15,
6,0.05,hgb,weighted + prior_fitted,0.7237,0.0485,0.0253,0.0256,0.442,-1.272,0.0429,0.05,0.0169,-0.0029,0.16,0.7997
6,0.1,logreg,weighted + prior_full,0.7939,0.0791,0.0169,0.0202,0.889,-0.212,0.1006,0.1,0.0467,0.028,0.44,
6,0.1,logreg,weighted + Platt,0.7936,0.0791,0.0223,0.0251,0.994,-0.013,0.1002,0.1,0.0469,0.0273,0.42,
6,0.1,logreg,weighted + isotonic,0.7889,0.0766,0.0052,0.0086,0.946,-0.097,0.1003,0.1,0.0457,0.0309,0.41,
6,0.1,logreg,weighted + prior_fitted,0.7939,0.0791,0.0175,0.0215,0.889,-0.237,0.1027,0.1,0.0469,0.028,0.43,0.9874
6,0.1,rf,weighted + prior_full,0.7939,0.08,0.0402,0.0402,0.999,0.601,0.0615,0.1,0.0423,0.0223,0.38,
6,0.1,rf,weighted + Platt,0.7934,0.0772,0.0115,0.0155,0.996,-0.008,0.1001,0.1,0.0461,0.0291,0.43,
6,0.1,rf,weighted + isotonic,0.7867,0.0775,0.0048,0.0068,0.882,-0.213,0.1003,0.1,0.0455,0.0271,0.41,
6,0.1,rf,weighted + prior_fitted,0.7939,0.0771,0.0133,0.0164,0.998,-0.103,0.108,0.1,0.046,0.029,0.42,0.6793
6,0.1,hgb,weighted + prior_full,0.7636,0.0812,0.0334,0.0367,0.63,-0.367,0.0739,0.1,0.0387,0.0225,0.42,
6,0.1,hgb,weighted + Platt,0.7631,0.08,0.0103,0.0157,0.993,-0.015,0.1001,0.1,0.0386,0.023,0.42,
6,0.1,hgb,weighted + isotonic,0.7594,0.0801,0.0052,0.0082,0.872,-0.239,0.1002,0.1,0.0421,0.021,0.41,
6,0.1,hgb,weighted + prior_fitted,0.7636,0.0821,0.0247,0.0279,0.63,-0.675,0.1046,0.1,0.0418,0.0226,0.4,0.7776
6,0.15,logreg,weighted + prior_full,0.7875,0.1115,0.0295,0.03,0.842,-0.258,0.1526,0.15,0.0656,0.0505,0.47,
6,0.15,logreg,weighted + Platt,0.7863,0.1113,0.0332,0.0344,0.979,-0.036,0.1503,0.15,0.0646,0.0501,0.47,
6,0.15,logreg,weighted + isotonic,0.7798,0.1085,0.0062,0.0189,0.932,-0.095,0.1503,0.15,0.0636,0.0531,0.43,
6,0.15,logreg,weighted + prior_fitted,0.7875,0.1115,0.0313,0.0317,0.842,-0.277,0.155,0.15,0.0646,0.0515,0.47,0.9871
6,0.15,rf,weighted + prior_full,0.7919,0.1091,0.0415,0.0424,1.01,0.441,0.1097,0.15,0.0651,0.053,0.6,
6,0.15,rf,weighted + Platt,0.7907,0.1066,0.0143,0.0211,0.989,-0.018,0.1503,0.15,0.0671,0.054,0.6,
6,0.15,rf,weighted + isotonic,0.7845,0.1061,0.0077,0.0169,0.911,-0.125,0.1503,0.15,0.0653,0.0552,0.6,
6,0.15,rf,weighted + prior_fitted,0.7919,0.1066,0.0238,0.0249,1.01,-0.121,0.1648,0.15,0.0659,0.0521,0.48,0.6792
6,0.15,hgb,weighted + prior_full,0.7702,0.1106,0.0359,0.036,0.682,-0.239,0.1252,0.15,0.0608,0.0481,0.53,
6,0.15,hgb,weighted + Platt,0.7689,0.1097,0.0166,0.0177,0.979,-0.032,0.1503,0.15,0.0592,0.0493,0.53,
6,0.15,hgb,weighted + isotonic,0.7632,0.1102,0.0125,0.0127,0.892,-0.158,0.1503,0.15,0.0603,0.0465,0.48,
6,0.15,hgb,weighted + prior_fitted,0.7702,0.1116,0.0343,0.0351,0.682,-0.504,0.1615,0.15,0.0588,0.0487,0.47,0.7755
6,0.2,logreg,weighted + prior_full,0.7837,0.133,0.0274,0.0298,0.907,-0.116,0.2007,0.2,0.0887,0.0887,0.57,
6,0.2,logreg,weighted + Platt,0.7834,0.133,0.0325,0.0329,0.997,-0.003,0.2001,0.2,0.0885,0.0885,0.56,
6,0.2,logreg,weighted + isotonic,0.7793,0.1302,0.0058,0.0173,0.941,-0.065,0.2,0.2,0.0895,0.0895,0.54,
6,0.2,logreg,weighted + prior_fitted,0.7837,0.133,0.0277,0.029,0.907,-0.132,0.2029,0.2,0.0891,0.0891,0.57,0.9872
6,0.2,rf,weighted + prior_full,0.7882,0.1316,0.0394,0.0402,1.038,0.374,0.161,0.2,0.0875,0.0875,0.6,
6,0.2,rf,weighted + Platt,0.7881,0.1291,0.0109,0.0156,1.0,-0.0,0.2001,0.2,0.0911,0.0911,0.6,
6,0.2,rf,weighted + isotonic,0.7834,0.1294,0.0064,0.0124,0.953,-0.05,0.1998,0.2,0.0917,0.0917,0.57,
6,0.2,rf,weighted + prior_fitted,0.7882,0.1293,0.0203,0.022,1.037,-0.082,0.2159,0.2,0.0891,0.0891,0.59,0.6832
6,0.2,hgb,weighted + prior_full,0.7666,0.1357,0.0394,0.0394,0.697,-0.196,0.1788,0.2,0.0815,0.0815,0.55,
6,0.2,hgb,weighted + Platt,0.7665,0.1344,0.0216,0.0222,0.997,-0.003,0.2,0.2,0.0813,0.0813,0.6,
6,0.2,hgb,weighted + isotonic,0.7606,0.1341,0.0108,0.0151,0.94,-0.068,0.2,0.2,0.0779,0.0779,0.59,
6,0.2,hgb,weighted + prior_fitted,0.7666,0.1367,0.0362,0.0384,0.697,-0.411,0.2147,0.2,0.0801,0.0801,0.53,0.7776
6,0.3,logreg,weighted + prior_full,0.7971,0.1617,0.0409,0.046,0.938,-0.045,0.2997,0.3,0.1405,0.1783,0.6,
6,0.3,logreg,weighted + Platt,0.7968,0.162,0.044,0.0498,0.998,-0.001,0.3,0.3,0.14,0.1785,0.6,
6,0.3,logreg,weighted + isotonic,0.7934,0.1582,0.0119,0.0194,0.952,-0.03,0.2998,0.3,0.1403,0.1782,0.6,
6,0.3,logreg,weighted + prior_fitted,0.7971,0.1616,0.0401,0.0462,0.938,-0.055,0.3014,0.3,0.1401,0.1782,0.6,0.9874
6,0.3,rf,weighted + prior_full,0.7951,0.1594,0.0287,0.03,1.01,0.177,0.2737,0.3,0.1378,0.177,0.6,
6,0.3,rf,weighted + Platt,0.7948,0.1586,0.0199,0.0248,0.999,-0.001,0.3,0.3,0.1394,0.1784,0.6,
6,0.3,rf,weighted + isotonic,0.7898,0.1591,0.0088,0.016,0.885,-0.078,0.3002,0.3,0.1393,0.176,0.6,
6,0.3,rf,weighted + prior_fitted,0.7951,0.1587,0.0271,0.0293,1.01,-0.091,0.3157,0.3,0.1411,0.1761,0.6,0.6865
6,0.3,hgb,weighted + prior_full,0.7823,0.1642,0.0366,0.0366,0.773,-0.078,0.2871,0.3,0.1325,0.1687,0.6,
6,0.3,hgb,weighted + Platt,0.782,0.1634,0.0276,0.032,0.998,-0.002,0.3001,0.3,0.1305,0.1696,0.6,
6,0.3,hgb,weighted + isotonic,0.7788,0.1628,0.0089,0.0151,0.945,-0.038,0.3001,0.3,0.1308,0.17,0.6,
6,0.3,hgb,weighted + prior_fitted,0.7823,0.1647,0.0346,0.0368,0.773,-0.222,0.3144,0.3,0.13,0.1696,0.6,0.78
6,0.4,logreg,weighted + prior_full,0.786,0.1818,0.0263,0.0319,0.973,-0.008,0.3994,0.4,0.1774,0.271,0.6,
6,0.4,logreg,weighted + Platt,0.7856,0.1822,0.0278,0.0307,0.996,-0.002,0.4002,0.4,0.1767,0.2702,0.6,
6,0.4,logreg,weighted + isotonic,0.7824,0.181,0.0091,0.0165,0.96,-0.016,0.4004,0.4,0.1763,0.2698,0.6,
6,0.4,logreg,weighted + prior_fitted,0.786,0.1818,0.027,0.032,0.973,-0.013,0.4004,0.4,0.1771,0.2705,0.6,0.9871
6,0.4,rf,weighted + prior_full,0.7867,0.1791,0.0236,0.0271,1.009,0.084,0.3856,0.4,0.1851,0.2696,0.6,
6,0.4,rf,weighted + Platt,0.7862,0.179,0.0186,0.0242,0.996,-0.003,0.4002,0.4,0.1853,0.2696,0.6,
6,0.4,rf,weighted + isotonic,0.7814,0.1789,0.0084,0.0168,0.948,-0.019,0.4002,0.4,0.1841,0.27,0.6,
6,0.4,rf,weighted + prior_fitted,0.7867,0.1789,0.0219,0.0305,1.01,-0.047,0.409,0.4,0.1849,0.2711,0.6,0.6797
6,0.4,hgb,weighted + prior_full,0.7779,0.1841,0.0374,0.0403,0.794,-0.043,0.3945,0.4,0.1763,0.2671,0.6,
6,0.4,hgb,weighted + Platt,0.7775,0.1837,0.0281,0.0306,0.996,-0.003,0.4002,0.4,0.1758,0.2687,0.6,
